sample_idx,t,abs_frame,pos_err_mm,ee_speed_mm_s,joint_vel_norm,control_lag_mm
1230,4,30,0.171,0.000,0.0497,3.326
1230,5,31,0.194,0.000,0.0157,3.234
1230,6,32,0.301,0.000,0.0155,3.391
1230,7,33,0.591,0.000,0.0155,3.234
1230,8,34,0.839,0.000,0.0154,3.391
1230,9,35,0.853,0.000,0.0155,3.234
1230,10,36,0.536,0.000,0.0156,3.391
1230,11,37,0.138,0.000,0.0156,3.233
1230,12,38,0.324,0.000,0.0156,3.391
1230,13,39,0.817,1000.000,0.0157,3.234
1230,14,40,0.993,1035.568,0.0156,3.957
1230,15,41,4.492,0.000,1.9850,102.710
1231,0,27,1.492,34.075,0.0122,9.607
1231,1,28,0.499,0.000,0.0117,3.239
1231,2,29,0.366,0.000,0.0114,3.199
1231,3,30,0.183,0.000,0.0497,3.326
1231,4,31,0.210,0.000,0.0157,3.234
1231,5,32,0.417,0.000,0.0155,3.391
1231,6,33,0.610,0.000,0.0155,3.234
1231,7,34,0.298,0.000,0.0154,3.391
1231,8,35,0.320,0.000,0.0155,3.234
1231,9,36,0.030,0.000,0.0156,3.391
1231,10,37,0.226,0.000,0.0156,3.233
1231,11,38,0.461,0.000,0.0156,3.391
1231,12,39,0.927,1000.000,0.0157,3.234
1231,13,40,0.224,1035.568,0.0156,3.957
1231,14,41,7.761,0.000,1.9850,102.710
1231,15,42,2.058,0.000,4.4629,21.106
1232,0,28,0.050,0.000,0.0117,3.239
1232,1,29,0.008,0.000,0.0114,3.199
1232,2,30,0.174,0.000,0.0497,3.326
1232,3,31,0.127,0.000,0.0157,3.234
1232,4,32,0.277,0.000,0.0155,3.391
1232,5,33,0.018,0.000,0.0155,3.234
1232,6,34,0.272,0.000,0.0154,3.391
1232,7,35,0.546,0.000,0.0155,3.234
1232,8,36,0.683,0.000,0.0156,3.391
1232,9,37,1.099,0.000,0.0156,3.233
1232,10,38,0.606,0.000,0.0156,3.391
1232,11,39,0.332,1000.000,0.0157,3.234
1232,12,40,0.282,1035.568,0.0156,3.957
1232,13,41,36.940,0.000,1.9850,102.710
1232,14,42,1.066,0.000,4.4629,21.106
1232,15,43,1.268,0.000,3.0283,0.630
1233,0,29,0.446,0.000,0.0114,3.199
1233,1,30,0.122,0.000,0.0497,3.326
1233,2,31,0.121,0.000,0.0157,3.234
1233,3,32,0.133,0.000,0.0155,3.391
1233,4,33,0.262,0.000,0.0155,3.234
1233,5,34,0.461,0.000,0.0154,3.391
1233,6,35,0.174,0.000,0.0155,3.234
1233,7,36,0.513,0.000,0.0156,3.391
1233,8,37,0.487,0.000,0.0156,3.233
1233,9,38,0.050,0.000,0.0156,3.391
1233,10,39,0.014,1000.000,0.0157,3.234
1233,11,40,0.649,1035.568,0.0156,3.957
1233,12,41,4.733,0.000,1.9850,102.710
1233,13,42,0.923,0.000,4.4629,21.106
1233,14,43,0.629,0.000,3.0283,0.630
1233,15,44,1.382,0.000,0.0205,1.247
1234,0,30,0.937,0.000,0.0497,3.326
1234,1,31,0.346,0.000,0.0157,3.234
1234,2,32,0.895,0.000,0.0155,3.391
1234,3,33,0.427,0.000,0.0155,3.234
1234,4,34,0.309,0.000,0.0154,3.391
1234,5,35,0.372,0.000,0.0155,3.234
1234,6,36,0.140,0.000,0.0156,3.391
1234,7,37,0.141,0.000,0.0156,3.233
1234,8,38,0.265,0.000,0.0156,3.391
1234,9,39,0.369,1000.000,0.0157,3.234
1234,10,40,1.107,1035.568,0.0156,3.957
1234,11,41,48.123,0.000,1.9850,102.710
1234,12,42,0.601,0.000,4.4629,21.106
1234,13,43,1.045,0.000,3.0283,0.630
1234,14,44,0.440,0.000,0.0205,1.247
1234,15,45,4.813,0.000,0.0211,0.629
1235,0,31,0.356,0.000,0.0157,3.234
1235,1,32,0.835,0.000,0.0155,3.391
1235,2,33,1.149,0.000,0.0155,3.234
1235,3,34,0.286,0.000,0.0154,3.391
1235,4,35,0.825,0.000,0.0155,3.234
1235,5,36,0.819,0.000,0.0156,3.391
1235,6,37,0.244,0.000,0.0156,3.233
1235,7,38,0.781,0.000,0.0156,3.391
1235,8,39,0.455,1000.000,0.0157,3.234
1235,9,40,0.311,1035.568,0.0156,3.957
1235,10,41,89.424,0.000,1.9850,102.710
1235,11,42,0.476,0.000,4.4629,21.106
1235,12,43,0.565,0.000,3.0283,0.630
1235,13,44,0.891,0.000,0.0205,1.247
1235,14,45,0.620,0.000,0.0211,0.629
1235,15,46,1.535,0.000,0.0209,1.245
1236,0,32,0.442,0.000,0.0155,3.391
1236,1,33,0.941,0.000,0.0155,3.234
1236,2,34,0.701,0.000,0.0154,3.391
1236,3,35,0.517,0.000,0.0155,3.234
1236,4,36,0.212,0.000,0.0156,3.391
1236,5,37,0.247,0.000,0.0156,3.233
1236,6,38,0.718,0.000,0.0156,3.391
1236,7,39,1.565,1000.000,0.0157,3.234
1236,8,40,0.538,1035.568,0.0156,3.957
1236,9,41,39.928,0.000,1.9850,102.710
1236,10,42,1.064,0.000,4.4629,21.106
1236,11,43,0.077,0.000,3.0283,0.630
1236,12,44,0.987,0.000,0.0205,1.247
1236,13,45,0.487,0.000,0.0211,0.629
1236,14,46,0.420,0.000,0.0209,1.245
1236,15,47,3.238,0.000,0.0210,0.629
1237,0,33,1.133,0.000,0.0155,3.234
1237,1,34,0.080,0.000,0.0154,3.391
1237,2,35,0.684,0.000,0.0155,3.234
1237,3,36,0.474,0.000,0.0156,3.391
1237,4,37,0.897,0.000,0.0156,3.233
1237,5,38,1.188,0.000,0.0156,3.391
1237,6,39,2.023,1000.000,0.0157,3.234
1237,7,40,1.213,1035.568,0.0156,3.957
1237,8,41,63.167,0.000,1.9850,102.710
1237,9,42,1.225,0.000,4.4629,21.106
1237,10,43,0.531,0.000,3.0283,0.630
1237,11,44,0.738,0.000,0.0205,1.247
1237,12,45,0.612,0.000,0.0211,0.629
1237,13,46,1.032,0.000,0.0209,1.245
1237,14,47,1.060,0.000,0.0210,0.629
1237,15,48,0.709,0.000,0.0209,1.245
1238,0,34,1.124,0.000,0.0154,3.391
1238,1,35,1.319,0.000,0.0155,3.234
1238,2,36,1.747,0.000,0.0156,3.391
1238,3,37,2.513,0.000,0.0156,3.233
1238,4,38,3.494,0.000,0.0156,3.391
1238,5,39,2.466,1000.000,0.0157,3.234
1238,6,40,8.566,1035.568,0.0156,3.957
1238,7,41,13.021,0.000,1.9850,102.710
1238,8,42,1.557,0.000,4.4629,21.106
1238,9,43,0.082,0.000,3.0283,0.630
1238,10,44,0.584,0.000,0.0205,1.247
1238,11,45,1.035,0.000,0.0211,0.629
1238,12,46,0.737,0.000,0.0209,1.245
1238,13,47,0.866,0.000,0.0210,0.629
1238,14,48,1.359,0.000,0.0209,1.245
1238,15,49,0.903,0.000,0.0209,0.629
1239,0,35,4.221,0.000,0.0155,3.234
1239,1,36,1.136,0.000,0.0156,3.391
1239,2,37,5.744,0.000,0.0156,3.233
1239,3,38,2.166,0.000,0.0156,3.391
1239,4,39,1.361,1000.000,0.0157,3.234
1239,5,40,3.695,1035.568,0.0156,3.957
1239,6,41,21.504,0.000,1.9850,102.710
1239,7,42,0.378,0.000,4.4629,21.106
1239,8,43,2.224,0.000,3.0283,0.630
1239,9,44,2.771,0.000,0.0205,1.247
1239,10,45,2.023,0.000,0.0211,0.629
1239,11,46,1.264,0.000,0.0209,1.245
1239,12,47,1.056,0.000,0.0210,0.629
1239,13,48,0.870,0.000,0.0209,1.245
1239,14,49,4.246,0.000,0.0209,0.629
1239,15,50,1.269,0.000,0.0207,1.246
1240,0,36,2.154,0.000,0.0156,3.391
1240,1,37,1.549,0.000,0.0156,3.233
1240,2,38,1.288,0.000,0.0156,3.391
1240,3,39,100.452,1000.000,0.0157,3.234
1240,4,40,39.652,1035.568,0.0156,3.957
1240,5,41,3.208,0.000,1.9850,102.710
1240,6,42,1.911,0.000,4.4629,21.106
1240,7,43,0.823,0.000,3.0283,0.630
1240,8,44,1.978,0.000,0.0205,1.247
1240,9,45,0.891,0.000,0.0211,0.629
1240,10,46,1.227,0.000,0.0209,1.245
1240,11,47,1.493,0.000,0.0210,0.629
1240,12,48,0.945,0.000,0.0209,1.245
1240,13,49,0.994,0.000,0.0209,0.629
1240,14,50,1.067,0.000,0.0207,1.246
1240,15,51,1.137,0.000,0.0211,0.629
1241,0,37,1.563,0.000,0.0156,3.233
1241,1,38,0.830,0.000,0.0156,3.391
1241,2,39,101.049,1000.000,0.0157,3.234
1241,3,40,4.945,1035.568,0.0156,3.957
1241,4,41,1.972,0.000,1.9850,102.710
1241,5,42,1.073,0.000,4.4629,21.106
1241,6,43,0.977,0.000,3.0283,0.630
1241,7,44,2.415,0.000,0.0205,1.247
1241,8,45,2.104,0.000,0.0211,0.629
1241,9,46,0.628,0.000,0.0209,1.245
1241,10,47,0.507,0.000,0.0210,0.629
1241,11,48,0.905,0.000,0.0209,1.245
1241,12,49,0.574,0.000,0.0209,0.629
1241,13,50,1.507,0.000,0.0207,1.246
1241,14,51,0.922,0.000,0.0211,0.629
1241,15,52,1.507,0.000,0.0208,1.246
1242,0,38,101.115,0.000,0.0156,3.391
1242,1,39,127.675,1000.000,0.0157,3.234
1242,2,40,100.622,1035.568,0.0156,3.957
1242,3,41,1.998,0.000,1.9850,102.710
1242,4,42,2.551,0.000,4.4629,21.106
1242,5,43,1.821,0.000,3.0283,0.630
1242,6,44,1.090,0.000,0.0205,1.247
1242,7,45,2.685,0.000,0.0211,0.629
1242,8,46,1.589,0.000,0.0209,1.245
1242,9,47,0.632,0.000,0.0210,0.629
1242,10,48,1.227,0.000,0.0209,1.245
1242,11,49,2.711,0.000,0.0209,0.629
1242,12,50,1.378,0.000,0.0207,1.246
1242,13,51,2.431,0.000,0.0211,0.629
1242,14,52,16.673,0.000,0.0208,1.246
1242,15,53,23.091,258.819,0.0210,0.629
1243,0,39,98.779,1000.000,0.0157,3.234
1243,1,40,0.736,1035.568,0.0156,3.957
1243,2,41,1.390,0.000,1.9850,102.710
1243,3,42,1.814,0.000,4.4629,21.106
1243,4,43,1.352,0.000,3.0283,0.630
1243,5,44,1.571,0.000,0.0205,1.247
1243,6,45,1.068,0.000,0.0211,0.629
1243,7,46,1.347,0.000,0.0209,1.245
1243,8,47,0.362,0.000,0.0210,0.629
1243,9,48,0.487,0.000,0.0209,1.245
1243,10,49,1.189,0.000,0.0209,0.629
1243,11,50,0.528,0.000,0.0207,1.246
1243,12,51,2.102,0.000,0.0211,0.629
1243,13,52,0.616,0.000,0.0208,1.246
1243,14,53,5.357,258.819,0.0210,0.629
1243,15,54,2.125,0.000,0.0208,25.739
1244,0,40,2.010,1035.568,0.0156,3.957
1244,1,41,19.497,0.000,1.9850,102.710
1244,2,42,0.905,0.000,4.4629,21.106
1244,3,43,0.537,0.000,3.0283,0.630
1244,4,44,0.509,0.000,0.0205,1.247
1244,5,45,0.421,0.000,0.0211,0.629
1244,6,46,0.894,0.000,0.0209,1.245
1244,7,47,1.176,0.000,0.0210,0.629
1244,8,48,0.549,0.000,0.0209,1.245
1244,9,49,0.871,0.000,0.0209,0.629
1244,10,50,0.993,0.000,0.0207,1.246
1244,11,51,0.456,0.000,0.0211,0.629
1244,12,52,0.581,0.000,0.0208,1.246
1244,13,53,0.540,258.819,0.0210,0.629
1244,14,54,5.151,0.000,0.0208,25.739
1244,15,55,0.642,241.181,0.0209,3.874
1245,0,41,0.959,0.000,1.9850,102.710
1245,1,42,1.366,0.000,4.4629,21.106
1245,2,43,1.069,0.000,3.0283,0.630
1245,3,44,1.487,0.000,0.0205,1.247
1245,4,45,1.387,0.000,0.0211,0.629
1245,5,46,1.353,0.000,0.0209,1.245
1245,6,47,0.830,0.000,0.0210,0.629
1245,7,48,0.883,0.000,0.0209,1.245
1245,8,49,0.632,0.000,0.0209,0.629
1245,9,50,0.821,0.000,0.0207,1.246
1245,10,51,1.394,0.000,0.0211,0.629
1245,11,52,0.831,0.000,0.0208,1.246
1245,12,53,1.282,258.819,0.0210,0.629
1245,13,54,0.517,0.000,0.0208,25.739
1245,14,55,2.558,241.181,0.0209,3.874
1245,15,56,1.254,207.107,0.0204,23.211
1246,0,42,0.807,0.000,4.4629,21.106
1246,1,43,0.655,0.000,3.0283,0.630
1246,2,44,0.747,0.000,0.0205,1.247
1246,3,45,1.248,0.000,0.0211,0.629
1246,4,46,0.561,0.000,0.0209,1.245
1246,5,47,1.144,0.000,0.0210,0.629
1246,6,48,1.273,0.000,0.0209,1.245
1246,7,49,0.322,0.000,0.0209,0.629
1246,8,50,0.568,0.000,0.0207,1.246
1246,9,51,0.195,0.000,0.0211,0.629
1246,10,52,0.475,0.000,0.0208,1.246
1246,11,53,1.174,258.819,0.0210,0.629
1246,12,54,1.324,0.000,0.0208,25.739
1246,13,55,0.237,241.181,0.0209,3.874
1246,14,56,1.834,207.107,0.0204,23.211
1246,15,57,1.519,158.918,0.0199,19.582
1247,0,43,0.739,0.000,3.0283,0.630
1247,1,44,0.202,0.000,0.0205,1.247
1247,2,45,0.442,0.000,0.0211,0.629
1247,3,46,0.380,0.000,0.0209,1.245
1247,4,47,0.569,0.000,0.0210,0.629
1247,5,48,0.555,0.000,0.0209,1.245
1247,6,49,0.507,0.000,0.0209,0.629
1247,7,50,0.223,0.000,0.0207,1.246
1247,8,51,0.299,0.000,0.0211,0.629
1247,9,52,0.858,0.000,0.0208,1.246
1247,10,53,0.213,258.819,0.0210,0.629
1247,11,54,2.117,0.000,0.0208,25.739
1247,12,55,0.676,241.181,0.0209,3.874
1247,13,56,1.531,207.107,0.0204,23.211
1247,14,57,4.110,158.918,0.0199,19.582
1247,15,58,4.408,99.901,0.0193,14.898
1248,0,44,1.006,0.000,0.0205,1.247
1248,1,45,1.290,0.000,0.0211,0.629
1248,2,46,0.424,0.000,0.0209,1.245
1248,3,47,0.486,0.000,0.0210,0.629
1248,4,48,0.447,0.000,0.0209,1.245
1248,5,49,0.303,0.000,0.0209,0.629
1248,6,50,0.533,0.000,0.0207,1.246
1248,7,51,0.629,0.000,0.0211,0.629
1248,8,52,1.129,0.000,0.0208,1.246
1248,9,53,0.158,258.819,0.0210,0.629
1248,10,54,0.951,0.000,0.0208,25.739
1248,11,55,0.575,241.181,0.0209,3.874
1248,12,56,1.246,207.107,0.0204,23.211
1248,13,57,1.091,158.918,0.0199,19.582
1248,14,58,1.361,99.901,0.0193,14.898
1248,15,59,1.441,34.075,0.0185,9.362
1249,0,45,3.067,0.000,0.0211,0.629
1249,1,46,1.030,0.000,0.0209,1.245
1249,2,47,0.676,0.000,0.0210,0.629
1249,3,48,0.222,0.000,0.0209,1.245
1249,4,49,1.060,0.000,0.0209,0.629
1249,5,50,0.784,0.000,0.0207,1.246
1249,6,51,0.655,0.000,0.0211,0.629
1249,7,52,0.116,0.000,0.0208,1.246
1249,8,53,1.376,258.819,0.0210,0.629
1249,9,54,3.485,0.000,0.0208,25.739
1249,10,55,2.543,241.181,0.0209,3.874
1249,11,56,3.028,207.107,0.0204,23.211
1249,12,57,0.817,158.918,0.0199,19.582
1249,13,58,2.345,99.901,0.0193,14.898
1249,14,59,2.755,34.075,0.0185,9.362
1249,15,60,1.636,0.000,0.0178,3.218
1250,0,46,0.856,0.000,0.0209,1.245
1250,1,47,0.907,0.000,0.0210,0.629
1250,2,48,0.202,0.000,0.0209,1.245
1250,3,49,0.437,0.000,0.0209,0.629
1250,4,50,0.550,0.000,0.0207,1.246
1250,5,51,0.523,0.000,0.0211,0.629
1250,6,52,1.449,0.000,0.0208,1.246
1250,7,53,1.652,258.819,0.0210,0.629
1250,8,54,1.899,0.000,0.0208,25.739
1250,9,55,3.167,241.181,0.0209,3.874
1250,10,56,3.030,207.107,0.0204,23.211
1250,11,57,0.821,158.918,0.0199,19.582
1250,12,58,1.687,99.901,0.0193,14.898
1250,13,59,0.942,34.075,0.0185,9.362
1250,14,60,1.713,0.000,0.0178,3.218
1250,15,61,0.638,0.000,0.0173,0.632
1251,0,47,0.566,0.000,0.0210,0.629
1251,1,48,1.200,0.000,0.0209,1.245
1251,2,49,0.948,0.000,0.0209,0.629
1251,3,50,0.343,0.000,0.0207,1.246
1251,4,51,0.739,0.000,0.0211,0.629
1251,5,52,0.620,0.000,0.0208,1.246
1251,6,53,1.367,258.819,0.0210,0.629
1251,7,54,1.210,0.000,0.0208,25.739
1251,8,55,1.873,241.181,0.0209,3.874
1251,9,56,2.155,207.107,0.0204,23.211
1251,10,57,2.288,158.918,0.0199,19.582
1251,11,58,0.489,99.901,0.0193,14.898
1251,12,59,0.889,34.075,0.0185,9.362
1251,13,60,1.071,0.000,0.0178,3.218
1251,14,61,0.462,0.000,0.0173,0.632
1251,15,62,0.911,0.000,0.0172,1.255
1252,0,48,0.648,0.000,0.0209,1.245
1252,1,49,0.285,0.000,0.0209,0.629
1252,2,50,0.100,0.000,0.0207,1.246
1252,3,51,0.523,0.000,0.0211,0.629
1252,4,52,4.586,0.000,0.0208,1.246
1252,5,53,7.162,258.819,0.0210,0.629
1252,6,54,7.954,0.000,0.0208,25.739
1252,7,55,9.989,241.181,0.0209,3.874
1252,8,56,8.958,207.107,0.0204,23.211
1252,9,57,8.180,158.918,0.0199,19.582
1252,10,58,5.385,99.901,0.0193,14.898
1252,11,59,2.623,34.075,0.0185,9.362
1252,12,60,1.133,0.000,0.0178,3.218
1252,13,61,0.417,0.000,0.0173,0.632
1252,14,62,1.067,0.000,0.0172,1.255
1252,15,63,0.716,0.000,0.0169,0.632
1253,0,49,0.653,0.000,0.0209,0.629
1253,1,50,0.554,0.000,0.0207,1.246
1253,2,51,0.516,0.000,0.0211,0.629
1253,3,52,2.304,0.000,0.0208,1.246
1253,4,53,3.416,258.819,0.0210,0.629
1253,5,54,3.974,0.000,0.0208,25.739
1253,6,55,7.212,241.181,0.0209,3.874
1253,7,56,3.948,207.107,0.0204,23.211
1253,8,57,6.231,158.918,0.0199,19.582
1253,9,58,4.583,99.901,0.0193,14.898
1253,10,59,2.056,34.075,0.0185,9.362
1253,11,60,0.934,0.000,0.0178,3.218
1253,12,61,0.568,0.000,0.0173,0.632
1253,13,62,0.534,0.000,0.0172,1.255
1253,14,63,1.438,0.000,0.0169,0.632
1253,15,64,0.695,0.000,0.0169,1.254
1254,0,50,1.477,0.000,0.0207,1.246
1254,1,51,2.295,0.000,0.0211,0.629
1254,2,52,6.291,0.000,0.0208,1.246
1254,3,53,7.948,258.819,0.0210,0.629
1254,4,54,8.883,0.000,0.0208,25.739
1254,5,55,13.133,241.181,0.0209,3.874
1254,6,56,12.180,207.107,0.0204,23.211
1254,7,57,9.512,158.918,0.0199,19.582
1254,8,58,7.003,99.901,0.0193,14.898
1254,9,59,2.766,34.075,0.0185,9.362
1254,10,60,0.634,0.000,0.0178,3.218
1254,11,61,0.531,0.000,0.0173,0.632
1254,12,62,0.545,0.000,0.0172,1.255
1254,13,63,1.287,0.000,0.0169,0.632
1254,14,64,1.576,0.000,0.0169,1.254
1254,15,65,0.232,0.000,0.0171,0.633
1255,0,51,0.186,0.000,0.0211,0.629
1255,1,52,1.148,0.000,0.0208,1.246
1255,2,53,1.224,258.819,0.0210,0.629
1255,3,54,3.742,0.000,0.0208,25.739
1255,4,55,4.403,241.181,0.0209,3.874
1255,5,56,3.497,207.107,0.0204,23.211
1255,6,57,2.608,158.918,0.0199,19.582
1255,7,58,2.522,99.901,0.0193,14.898
1255,8,59,1.458,34.075,0.0185,9.362
1255,9,60,1.212,0.000,0.0178,3.218
1255,10,61,1.785,0.000,0.0173,0.632
1255,11,62,0.573,0.000,0.0172,1.255
1255,12,63,0.246,0.000,0.0169,0.632
1255,13,64,0.174,0.000,0.0169,1.254
1255,14,65,0.748,0.000,0.0171,0.633
1255,15,66,1.083,0.000,0.0170,1.255
1256,0,52,0.861,0.000,0.0208,1.246
1256,1,53,1.855,258.819,0.0210,0.629
1256,2,54,1.392,0.000,0.0208,25.739
1256,3,55,1.751,241.181,0.0209,3.874
1256,4,56,1.374,207.107,0.0204,23.211
1256,5,57,3.037,158.918,0.0199,19.582
1256,6,58,2.394,99.901,0.0193,14.898
1256,7,59,1.078,34.075,0.0185,9.362
1256,8,60,0.358,0.000,0.0178,3.218
1256,9,61,0.494,0.000,0.0173,0.632
1256,10,62,0.428,0.000,0.0172,1.255
1256,11,63,0.407,0.000,0.0169,0.632
1256,12,64,0.605,0.000,0.0169,1.254
1256,13,65,0.514,0.000,0.0171,0.633
1256,14,66,0.898,0.000,0.0170,1.255
1256,15,67,0.482,0.000,0.0171,0.634
1257,0,53,2.834,258.819,0.0210,0.629
1257,1,54,5.236,0.000,0.0208,25.739
1257,2,55,6.016,241.181,0.0209,3.874
1257,3,56,4.747,207.107,0.0204,23.211
1257,4,57,2.262,158.918,0.0199,19.582
1257,5,58,1.415,99.901,0.0193,14.898
1257,6,59,0.568,34.075,0.0185,9.362
1257,7,60,1.308,0.000,0.0178,3.218
1257,8,61,1.067,0.000,0.0173,0.632
1257,9,62,0.748,0.000,0.0172,1.255
1257,10,63,0.800,0.000,0.0169,0.632
1257,11,64,0.239,0.000,0.0169,1.254
1257,12,65,0.345,0.000,0.0171,0.633
1257,13,66,2.481,0.000,0.0170,1.255
1257,14,67,0.942,0.000,0.0171,0.634
1257,15,68,5.048,0.000,0.0169,1.256
1258,0,54,1.834,0.000,0.0208,25.739
1258,1,55,6.810,241.181,0.0209,3.874
1258,2,56,4.968,207.107,0.0204,23.211
1258,3,57,3.894,158.918,0.0199,19.582
1258,4,58,1.967,99.901,0.0193,14.898
1258,5,59,1.121,34.075,0.0185,9.362
1258,6,60,0.815,0.000,0.0178,3.218
1258,7,61,0.574,0.000,0.0173,0.632
1258,8,62,0.972,0.000,0.0172,1.255
1258,9,63,1.373,0.000,0.0169,0.632
1258,10,64,0.547,0.000,0.0169,1.254
1258,11,65,0.961,0.000,0.0171,0.633
1258,12,66,1.294,0.000,0.0170,1.255
1258,13,67,1.724,0.000,0.0171,0.634
1258,14,68,1.338,0.000,0.0169,1.256
1258,15,69,1.677,0.000,0.0170,0.632
1259,0,55,0.988,241.181,0.0209,3.874
1259,1,56,1.536,207.107,0.0204,23.211
1259,2,57,3.137,158.918,0.0199,19.582
1259,3,58,1.579,99.901,0.0193,14.898
1259,4,59,0.818,34.075,0.0185,9.362
1259,5,60,0.273,0.000,0.0178,3.218
1259,6,61,0.413,0.000,0.0173,0.632
1259,7,62,1.011,0.000,0.0172,1.255
1259,8,63,0.726,0.000,0.0169,0.632
1259,9,64,1.103,0.000,0.0169,1.254
1259,10,65,0.251,0.000,0.0171,0.633
1259,11,66,0.586,0.000,0.0170,1.255
1259,12,67,1.295,0.000,0.0171,0.634
1259,13,68,0.721,0.000,0.0169,1.256
1259,14,69,3.780,0.000,0.0170,0.632
1259,15,70,1.287,0.000,0.0169,1.255
1260,0,56,2.444,207.107,0.0204,23.211
1260,1,57,4.355,158.918,0.0199,19.582
1260,2,58,2.302,99.901,0.0193,14.898
1260,3,59,1.363,34.075,0.0185,9.362
1260,4,60,0.583,0.000,0.0178,3.218
1260,5,61,1.037,0.000,0.0173,0.632
1260,6,62,0.513,0.000,0.0172,1.255
1260,7,63,0.673,0.000,0.0169,0.632
1260,8,64,0.351,0.000,0.0169,1.254
1260,9,65,0.314,0.000,0.0171,0.633
1260,10,66,0.503,0.000,0.0170,1.255
1260,11,67,0.523,0.000,0.0171,0.634
1260,12,68,0.436,0.000,0.0169,1.256
1260,13,69,0.533,0.000,0.0170,0.632
1260,14,70,0.229,0.000,0.0169,1.255
1260,15,71,0.574,0.000,0.0168,0.631
1261,0,57,0.610,158.918,0.0199,19.582
1261,1,58,0.886,99.901,0.0193,14.898
1261,2,59,1.602,34.075,0.0185,9.362
1261,3,60,1.161,0.000,0.0178,3.218
1261,4,61,0.954,0.000,0.0173,0.632
1261,5,62,0.299,0.000,0.0172,1.255
1261,6,63,0.350,0.000,0.0169,0.632
1261,7,64,0.615,0.000,0.0169,1.254
1261,8,65,0.367,0.000,0.0171,0.633
1261,9,66,0.255,0.000,0.0170,1.255
1261,10,67,0.279,0.000,0.0171,0.634
1261,11,68,0.515,0.000,0.0169,1.256
1261,12,69,0.757,0.000,0.0170,0.632
1261,13,70,0.791,0.000,0.0169,1.255
1261,14,71,0.629,0.000,0.0168,0.631
1261,15,72,0.493,0.000,0.0170,1.254
1262,0,58,2.279,99.901,0.0193,14.898
1262,1,59,0.228,34.075,0.0185,9.362
1262,2,60,0.522,0.000,0.0178,3.218
1262,3,61,0.729,0.000,0.0173,0.632
1262,4,62,0.449,0.000,0.0172,1.255
1262,5,63,0.425,0.000,0.0169,0.632
1262,6,64,1.148,0.000,0.0169,1.254
1262,7,65,0.452,0.000,0.0171,0.633
1262,8,66,0.197,0.000,0.0170,1.255
1262,9,67,0.534,0.000,0.0171,0.634
1262,10,68,0.444,0.000,0.0169,1.256
1262,11,69,0.797,0.000,0.0170,0.632
1262,12,70,1.103,0.000,0.0169,1.255
1262,13,71,0.585,0.000,0.0168,0.631
1262,14,72,0.416,0.000,0.0170,1.254
1262,15,73,0.495,0.000,0.0170,0.632
1263,0,59,1.995,34.075,0.0185,9.362
1263,1,60,0.941,0.000,0.0178,3.218
1263,2,61,0.764,0.000,0.0173,0.632
1263,3,62,1.046,0.000,0.0172,1.255
1263,4,63,1.287,0.000,0.0169,0.632
1263,5,64,0.794,0.000,0.0169,1.254
1263,6,65,0.474,0.000,0.0171,0.633
1263,7,66,0.513,0.000,0.0170,1.255
1263,8,67,1.099,0.000,0.0171,0.634
1263,9,68,0.554,0.000,0.0169,1.256
1263,10,69,0.435,0.000,0.0170,0.632
1263,11,70,0.794,0.000,0.0169,1.255
1263,12,71,0.591,0.000,0.0168,0.631
1263,13,72,0.468,0.000,0.0170,1.254
1263,14,73,2.595,0.000,0.0170,0.632
1263,15,74,0.875,0.000,0.0167,1.254
1264,0,60,0.627,0.000,0.0178,3.218
1264,1,61,0.438,0.000,0.0173,0.632
1264,2,62,0.670,0.000,0.0172,1.255
1264,3,63,1.405,0.000,0.0169,0.632
1264,4,64,0.342,0.000,0.0169,1.254
1264,5,65,0.291,0.000,0.0171,0.633
1264,6,66,0.497,0.000,0.0170,1.255
1264,7,67,0.241,0.000,0.0171,0.634
1264,8,68,0.221,0.000,0.0169,1.256
1264,9,69,0.445,0.000,0.0170,0.632
1264,10,70,0.510,0.000,0.0169,1.255
1264,11,71,0.424,0.000,0.0168,0.631
1264,12,72,0.822,0.000,0.0170,1.254
1264,13,73,0.514,0.000,0.0170,0.632
1264,14,74,0.398,0.000,0.0167,1.254
1264,15,75,0.209,0.000,0.0170,0.633
1265,0,61,0.418,0.000,0.0173,0.632
1265,1,62,0.381,0.000,0.0172,1.255
1265,2,63,0.231,0.000,0.0169,0.632
1265,3,64,0.133,0.000,0.0169,1.254
1265,4,65,0.426,0.000,0.0171,0.633
1265,5,66,0.258,0.000,0.0170,1.255
1265,6,67,0.419,0.000,0.0171,0.634
1265,7,68,0.354,0.000,0.0169,1.256
1265,8,69,0.339,0.000,0.0170,0.632
1265,9,70,0.484,0.000,0.0169,1.255
1265,10,71,0.079,0.000,0.0168,0.631
1265,11,72,0.328,0.000,0.0170,1.254
1265,12,73,0.594,0.000,0.0170,0.632
1265,13,74,0.258,0.000,0.0167,1.254
1265,14,75,0.663,0.000,0.0170,0.633
1265,15,76,0.444,0.000,0.0169,0.627
1266,0,62,0.599,0.000,0.0172,1.255
1266,1,63,0.059,0.000,0.0169,0.632
1266,2,64,0.258,0.000,0.0169,1.254
1266,3,65,0.453,0.000,0.0171,0.633
1266,4,66,0.643,0.000,0.0170,1.255
1266,5,67,0.307,0.000,0.0171,0.634
1266,6,68,0.561,0.000,0.0169,1.256
1266,7,69,0.250,0.000,0.0170,0.632
