sample_idx,t,abs_frame,pos_err_mm,ee_speed_mm_s,joint_vel_norm,control_lag_mm
793,4,74,1.255,0.000,0.0276,1.229
793,5,75,0.497,0.000,0.0276,0.620
793,6,76,0.674,0.000,0.0277,0.614
793,7,77,2.517,1000.000,0.0110,0.613
793,8,78,1.139,18.794,0.0109,1.879
794,0,71,2.332,0.000,0.0275,0.619
794,1,72,3.630,0.000,0.0275,1.229
794,2,73,1.846,0.000,0.0275,0.620
794,3,74,1.236,0.000,0.0276,1.229
794,4,75,1.352,0.000,0.0276,0.620
794,5,76,1.551,0.000,0.0277,0.614
794,6,77,1.850,1000.000,0.0110,0.613
794,7,78,1.677,18.794,0.0109,1.879
795,0,72,1.284,0.000,0.0275,1.229
795,1,73,1.500,0.000,0.0275,0.620
795,2,74,1.576,0.000,0.0276,1.229
795,3,75,1.983,0.000,0.0276,0.620
795,4,76,0.644,0.000,0.0277,0.614
795,5,77,2.849,1000.000,0.0110,0.613
795,6,78,31.229,18.794,0.0109,1.879
796,0,73,0.833,0.000,0.0275,0.620
796,1,74,0.481,0.000,0.0276,1.229
796,2,75,0.562,0.000,0.0276,0.620
796,3,76,0.886,0.000,0.0277,0.614
796,4,77,1.346,1000.000,0.0110,0.613
796,5,78,1.897,18.794,0.0109,1.879
797,0,74,1.312,0.000,0.0276,1.229
797,1,75,0.394,0.000,0.0276,0.620
797,2,76,1.512,0.000,0.0277,0.614
797,3,77,1.038,1000.000,0.0110,0.613
797,4,78,99.368,18.794,0.0109,1.879
798,0,75,2.860,0.000,0.0276,0.620
798,1,76,2.945,0.000,0.0277,0.614
798,2,77,2.942,1000.000,0.0110,0.613
798,3,78,95.147,18.794,0.0109,1.879
799,0,76,4.811,0.000,0.0277,0.614
799,1,77,0.579,1000.000,0.0110,0.613
799,2,78,1.587,18.794,0.0109,1.879
800,0,77,1.175,1000.000,0.0110,0.613
800,1,78,1.026,18.794,0.0109,1.879
801,0,78,1.752,18.794,0.0109,1.879
803,0,0,0.558,1000.000,0.0105,1.488
803,1,1,0.390,37.835,0.0104,3.784
803,2,2,0.555,37.885,2.7148,3.788
803,3,3,0.849,1595.698,0.0136,159.570
803,4,4,0.754,1494.650,6.3739,149.465
803,5,5,0.919,954.423,4.4876,95.442
803,6,6,1.748,486.318,2.4004,48.632
803,7,7,1.131,0.018,0.0297,0.002
803,8,8,0.507,0.000,0.0304,0.000
803,9,9,0.822,0.000,0.0304,0.000
803,10,10,0.804,0.000,0.0304,0.000
803,11,11,0.462,0.000,0.0304,0.000
803,12,12,0.505,0.000,0.0304,0.000
803,13,13,0.231,0.000,0.0304,0.000
803,14,14,0.775,0.000,0.0304,0.000
803,15,15,0.291,0.000,0.0304,0.000
804,0,1,99.781,37.835,0.0104,3.784
804,1,2,3.559,37.885,2.7148,3.788
804,2,3,3.298,1595.698,0.0136,159.570
804,3,4,157.477,1494.650,6.3739,149.465
804,4,5,137.685,954.423,4.4876,95.442
804,5,6,44.270,486.318,2.4004,48.632
804,6,7,45.546,0.018,0.0297,0.002
804,7,8,0.304,0.000,0.0304,0.000
804,8,9,0.410,0.000,0.0304,0.000
804,9,10,0.579,0.000,0.0304,0.000
804,10,11,0.504,0.000,0.0304,0.000
804,11,12,0.262,0.000,0.0304,0.000
804,12,13,0.417,0.000,0.0304,0.000
804,13,14,0.278,0.000,0.0304,0.000
804,14,15,0.486,0.000,0.0304,0.000
804,15,16,1.168,3806.019,0.0304,0.000
805,0,2,0.516,37.885,2.7148,3.788
805,1,3,0.376,1595.698,0.0136,159.570
805,2,4,1.965,1494.650,6.3739,149.465
805,3,5,1.645,954.423,4.4876,95.442
805,4,6,1.319,486.318,2.4004,48.632
805,5,7,0.885,0.018,0.0297,0.002
805,6,8,0.275,0.000,0.0304,0.000
805,7,9,0.367,0.000,0.0304,0.000
805,8,10,0.385,0.000,0.0304,0.000
805,9,11,1.092,0.000,0.0304,0.000
805,10,12,1.654,0.000,0.0304,0.000
805,11,13,0.421,0.000,0.0304,0.000
805,12,14,1.622,0.000,0.0304,0.000
805,13,15,1.113,0.000,0.0304,0.000
805,14,16,1.524,3806.019,0.0304,0.000
805,15,17,2.111,0.000,0.0304,380.602
806,0,3,0.221,1595.698,0.0136,159.570
806,1,4,1.729,1494.650,6.3739,149.465
806,2,5,1.777,954.423,4.4876,95.442
806,3,6,5.354,486.318,2.4004,48.632
806,4,7,0.896,0.018,0.0297,0.002
806,5,8,0.387,0.000,0.0304,0.000
806,6,9,0.984,0.000,0.0304,0.000
806,7,10,1.118,0.000,0.0304,0.000
806,8,11,0.448,0.000,0.0304,0.000
806,9,12,1.136,0.000,0.0304,0.000
806,10,13,1.114,0.000,0.0304,0.000
806,11,14,1.573,0.000,0.0304,0.000
806,12,15,1.759,0.000,0.0304,0.000
806,13,16,2.635,3806.019,0.0304,0.000
806,14,17,1.884,0.000,0.0304,380.602
806,15,18,0.677,0.000,0.0304,201.317
807,0,4,0.612,1494.650,6.3739,149.465
807,1,5,1.027,954.423,4.4876,95.442
807,2,6,4.906,486.318,2.4004,48.632
807,3,7,1.111,0.018,0.0297,0.002
807,4,8,1.043,0.000,0.0304,0.000
807,5,9,0.785,0.000,0.0304,0.000
807,6,10,0.443,0.000,0.0304,0.000
807,7,11,0.501,0.000,0.0304,0.000
807,8,12,0.658,0.000,0.0304,0.000
807,9,13,1.613,0.000,0.0304,0.000
807,10,14,1.249,0.000,0.0304,0.000
807,11,15,1.850,0.000,0.0304,0.000
807,12,16,0.795,3806.019,0.0304,0.000
807,13,17,0.438,0.000,0.0304,380.602
807,14,18,1.466,0.000,0.0304,201.317
807,15,19,0.878,0.000,5.7607,76.422
808,0,5,2.153,954.423,4.4876,95.442
808,1,6,1.998,486.318,2.4004,48.632
808,2,7,1.255,0.018,0.0297,0.002
808,3,8,1.588,0.000,0.0304,0.000
808,4,9,2.150,0.000,0.0304,0.000
808,5,10,0.528,0.000,0.0304,0.000
808,6,11,2.511,0.000,0.0304,0.000
808,7,12,1.082,0.000,0.0304,0.000
808,8,13,0.888,0.000,0.0304,0.000
808,9,14,0.614,0.000,0.0304,0.000
808,10,15,1.381,0.000,0.0304,0.000
808,11,16,1.578,3806.019,0.0304,0.000
808,12,17,1.687,0.000,0.0304,380.602
808,13,18,0.893,0.000,0.0304,201.317
808,14,19,1.631,0.000,5.7607,76.422
808,15,20,0.355,258.819,3.6098,0.977
809,0,6,2.918,486.318,2.4004,48.632
809,1,7,1.327,0.018,0.0297,0.002
809,2,8,0.631,0.000,0.0304,0.000
809,3,9,1.379,0.000,0.0304,0.000
809,4,10,0.750,0.000,0.0304,0.000
809,5,11,0.963,0.000,0.0304,0.000
809,6,12,0.812,0.000,0.0304,0.000
809,7,13,4.506,0.000,0.0304,0.000
809,8,14,1.167,0.000,0.0304,0.000
809,9,15,1.126,0.000,0.0304,0.000
809,10,16,1.045,3806.019,0.0304,0.000
809,11,17,0.758,0.000,0.0304,380.602
809,12,18,0.257,0.000,0.0304,201.317
809,13,19,1.101,0.000,5.7607,76.422
809,14,20,1.738,258.819,3.6098,0.977
809,15,21,1.269,0.000,0.3237,26.396
810,0,7,0.577,0.018,0.0297,0.002
810,1,8,1.049,0.000,0.0304,0.000
810,2,9,0.665,0.000,0.0304,0.000
810,3,10,0.676,0.000,0.0304,0.000
810,4,11,0.398,0.000,0.0304,0.000
810,5,12,0.809,0.000,0.0304,0.000
810,6,13,1.316,0.000,0.0304,0.000
810,7,14,0.617,0.000,0.0304,0.000
810,8,15,1.111,0.000,0.0304,0.000
810,9,16,1.338,3806.019,0.0304,0.000
810,10,17,0.162,0.000,0.0304,380.602
810,11,18,0.194,0.000,0.0304,201.317
810,12,19,0.211,0.000,5.7607,76.422
810,13,20,0.169,258.819,3.6098,0.977
810,14,21,0.261,0.000,0.3237,26.396
810,15,22,0.554,241.181,0.0140,2.602
811,0,8,0.951,0.000,0.0304,0.000
811,1,9,1.546,0.000,0.0304,0.000
811,2,10,0.462,0.000,0.0304,0.000
811,3,11,0.652,0.000,0.0304,0.000
811,4,12,1.080,0.000,0.0304,0.000
811,5,13,0.744,0.000,0.0304,0.000
811,6,14,0.336,0.000,0.0304,0.000
811,7,15,0.479,0.000,0.0304,0.000
811,8,16,1.405,3806.019,0.0304,0.000
811,9,17,0.195,0.000,0.0304,380.602
811,10,18,0.379,0.000,0.0304,201.317
811,11,19,0.417,0.000,5.7607,76.422
811,12,20,0.054,258.819,3.6098,0.977
811,13,21,0.838,0.000,0.3237,26.396
811,14,22,0.977,241.181,0.0140,2.602
811,15,23,0.296,0.000,0.0135,23.900
812,0,9,0.212,0.000,0.0304,0.000
812,1,10,0.764,0.000,0.0304,0.000
812,2,11,0.348,0.000,0.0304,0.000
812,3,12,0.732,0.000,0.0304,0.000
812,4,13,0.768,0.000,0.0304,0.000
812,5,14,0.926,0.000,0.0304,0.000
812,6,15,0.599,0.000,0.0304,0.000
812,7,16,0.486,3806.019,0.0304,0.000
812,8,17,0.602,0.000,0.0304,380.602
812,9,18,0.242,0.000,0.0304,201.317
812,10,19,0.565,0.000,5.7607,76.422
812,11,20,0.530,258.819,3.6098,0.977
812,12,21,0.554,0.000,0.3237,26.396
812,13,22,0.748,241.181,0.0140,2.602
812,14,23,0.679,0.000,0.0135,23.900
812,15,24,0.292,207.107,0.0135,3.324
813,0,10,1.359,0.000,0.0304,0.000
813,1,11,0.292,0.000,0.0304,0.000
813,2,12,1.090,0.000,0.0304,0.000
813,3,13,0.350,0.000,0.0304,0.000
813,4,14,1.813,0.000,0.0304,0.000
813,5,15,2.166,0.000,0.0304,0.000
813,6,16,1.497,3806.019,0.0304,0.000
813,7,17,0.364,0.000,0.0304,380.602
813,8,18,1.506,0.000,0.0304,201.317
813,9,19,0.843,0.000,5.7607,76.422
813,10,20,0.632,258.819,3.6098,0.977
813,11,21,0.331,0.000,0.3237,26.396
813,12,22,0.589,241.181,0.0140,2.602
813,13,23,0.975,0.000,0.0135,23.900
813,14,24,1.117,207.107,0.0135,3.324
813,15,25,1.316,158.919,0.0128,20.206
814,0,11,0.358,0.000,0.0304,0.000
814,1,12,0.474,0.000,0.0304,0.000
814,2,13,0.284,0.000,0.0304,0.000
814,3,14,0.641,0.000,0.0304,0.000
814,4,15,0.576,0.000,0.0304,0.000
814,5,16,1.738,3806.019,0.0304,0.000
814,6,17,0.842,0.000,0.0304,380.602
814,7,18,0.478,0.000,0.0304,201.317
814,8,19,0.627,0.000,5.7607,76.422
814,9,20,0.501,258.819,3.6098,0.977
814,10,21,0.451,0.000,0.3237,26.396
814,11,22,0.109,241.181,0.0140,2.602
814,12,23,0.329,0.000,0.0135,23.900
814,13,24,0.187,207.107,0.0135,3.324
814,14,25,0.366,158.919,0.0128,20.206
814,15,26,0.156,99.900,0.0128,15.358
815,0,12,0.382,0.000,0.0304,0.000
815,1,13,1.389,0.000,0.0304,0.000
815,2,14,1.258,0.000,0.0304,0.000
815,3,15,0.850,0.000,0.0304,0.000
815,4,16,0.419,3806.019,0.0304,0.000
815,5,17,382.292,0.000,0.0304,380.602
815,6,18,0.178,0.000,0.0304,201.317
815,7,19,0.487,0.000,5.7607,76.422
815,8,20,0.162,258.819,3.6098,0.977
815,9,21,25.983,0.000,0.3237,26.396
815,10,22,1.733,241.181,0.0140,2.602
815,11,23,23.778,0.000,0.0135,23.900
815,12,24,0.401,207.107,0.0135,3.324
815,13,25,20.150,158.919,0.0128,20.206
815,14,26,15.418,99.900,0.0128,15.358
815,15,27,9.381,34.075,0.0122,9.608
816,0,13,0.779,0.000,0.0304,0.000
816,1,14,1.105,0.000,0.0304,0.000
816,2,15,0.810,0.000,0.0304,0.000
816,3,16,1.276,3806.019,0.0304,0.000
816,4,17,0.809,0.000,0.0304,380.602
816,5,18,0.468,0.000,0.0304,201.317
816,6,19,1.180,0.000,5.7607,76.422
816,7,20,1.386,258.819,3.6098,0.977
816,8,21,1.417,0.000,0.3237,26.396
816,9,22,0.840,241.181,0.0140,2.602
816,10,23,0.896,0.000,0.0135,23.900
816,11,24,0.837,207.107,0.0135,3.324
816,12,25,0.615,158.919,0.0128,20.206
816,13,26,1.078,99.900,0.0128,15.358
816,14,27,0.685,34.075,0.0122,9.608
816,15,28,0.649,0.000,0.0117,3.239
817,0,14,0.607,0.000,0.0304,0.000
817,1,15,0.763,0.000,0.0304,0.000
817,2,16,0.508,3806.019,0.0304,0.000
817,3,17,379.483,0.000,0.0304,380.602
817,4,18,0.612,0.000,0.0304,201.317
817,5,19,0.584,0.000,5.7607,76.422
817,6,20,1.688,258.819,3.6098,0.977
817,7,21,25.786,0.000,0.3237,26.396
817,8,22,0.098,241.181,0.0140,2.602
817,9,23,23.560,0.000,0.0135,23.900
817,10,24,0.288,207.107,0.0135,3.324
817,11,25,20.507,158.919,0.0128,20.206
817,12,26,16.131,99.900,0.0128,15.358
817,13,27,9.654,34.075,0.0122,9.608
817,14,28,3.392,0.000,0.0117,3.239
817,15,29,0.627,0.000,0.0114,3.171
818,0,15,1.043,0.000,0.0304,0.000
818,1,16,1.468,3806.019,0.0304,0.000
818,2,17,1.527,0.000,0.0304,380.602
818,3,18,1.130,0.000,0.0304,201.317
818,4,19,0.965,0.000,5.7607,76.422
818,5,20,0.962,258.819,3.6098,0.977
818,6,21,0.578,0.000,0.3237,26.396
818,7,22,0.496,241.181,0.0140,2.602
818,8,23,0.745,0.000,0.0135,23.900
818,9,24,0.792,207.107,0.0135,3.324
818,10,25,0.352,158.919,0.0128,20.206
818,11,26,0.789,99.900,0.0128,15.358
818,12,27,0.750,34.075,0.0122,9.608
818,13,28,0.492,0.000,0.0117,3.239
818,14,29,0.509,0.000,0.0114,3.171
818,15,30,0.190,0.000,0.0529,3.295
819,0,16,2.333,3806.019,0.0304,0.000
819,1,17,0.955,0.000,0.0304,380.602
819,2,18,1.021,0.000,0.0304,201.317
819,3,19,0.804,0.000,5.7607,76.422
819,4,20,0.252,258.819,3.6098,0.977
819,5,21,0.224,0.000,0.3237,26.396
819,6,22,0.430,241.181,0.0140,2.602
819,7,23,0.187,0.000,0.0135,23.900
819,8,24,0.280,207.107,0.0135,3.324
819,9,25,0.802,158.919,0.0128,20.206
819,10,26,0.442,99.900,0.0128,15.358
819,11,27,0.388,34.075,0.0122,9.608
819,12,28,0.265,0.000,0.0117,3.239
819,13,29,0.766,0.000,0.0114,3.171
819,14,30,0.314,0.000,0.0529,3.295
819,15,31,0.394,0.000,0.0210,3.232
820,0,17,0.483,0.000,0.0304,380.602
820,1,18,0.673,0.000,0.0304,201.317
820,2,19,0.521,0.000,5.7607,76.422
820,3,20,0.546,258.819,3.6098,0.977
820,4,21,0.745,0.000,0.3237,26.396
820,5,22,0.622,241.181,0.0140,2.602
820,6,23,0.801,0.000,0.0135,23.900
820,7,24,0.269,207.107,0.0135,3.324
820,8,25,0.310,158.919,0.0128,20.206
820,9,26,0.771,99.900,0.0128,15.358
820,10,27,0.920,34.075,0.0122,9.608
820,11,28,0.715,0.000,0.0117,3.239
820,12,29,0.631,0.000,0.0114,3.171
820,13,30,0.669,0.000,0.0529,3.295
820,14,31,0.140,0.000,0.0210,3.232
820,15,32,0.597,0.000,0.0209,3.384
821,0,18,0.824,0.000,0.0304,201.317
821,1,19,0.451,0.000,5.7607,76.422
821,2,20,0.507,258.819,3.6098,0.977
821,3,21,1.734,0.000,0.3237,26.396
821,4,22,0.436,241.181,0.0140,2.602
821,5,23,1.156,0.000,0.0135,23.900
821,6,24,0.946,207.107,0.0135,3.324
821,7,25,1.172,158.919,0.0128,20.206
821,8,26,1.039,99.900,0.0128,15.358
821,9,27,0.596,34.075,0.0122,9.608
821,10,28,0.758,0.000,0.0117,3.239
821,11,29,1.664,0.000,0.0114,3.171
821,12,30,0.038,0.000,0.0529,3.295
821,13,31,0.416,0.000,0.0210,3.232
821,14,32,0.247,0.000,0.0209,3.384
821,15,33,0.109,0.000,0.0215,3.232
822,0,19,0.645,0.000,5.7607,76.422
822,1,20,0.335,258.819,3.6098,0.977
822,2,21,0.299,0.000,0.3237,26.396
822,3,22,0.374,241.181,0.0140,2.602
822,4,23,0.876,0.000,0.0135,23.900
822,5,24,0.447,207.107,0.0135,3.324
822,6,25,1.006,158.919,0.0128,20.206
822,7,26,1.134,99.900,0.0128,15.358
822,8,27,0.366,34.075,0.0122,9.608
822,9,28,1.200,0.000,0.0117,3.239
822,10,29,0.524,0.000,0.0114,3.171
822,11,30,1.325,0.000,0.0529,3.295
822,12,31,0.389,0.000,0.0210,3.232
822,13,32,0.619,0.000,0.0209,3.384
822,14,33,1.451,0.000,0.0215,3.232
822,15,34,0.541,0.000,0.0209,3.384
823,0,20,0.252,258.819,3.6098,0.977
823,1,21,0.532,0.000,0.3237,26.396
823,2,22,1.278,241.181,0.0140,2.602
823,3,23,0.460,0.000,0.0135,23.900
823,4,24,0.929,207.107,0.0135,3.324
823,5,25,0.531,158.919,0.0128,20.206
823,6,26,0.352,99.900,0.0128,15.358
823,7,27,0.615,34.075,0.0122,9.608
823,8,28,0.136,0.000,0.0117,3.239
823,9,29,0.277,0.000,0.0114,3.171
823,10,30,0.508,0.000,0.0529,3.295
823,11,31,0.723,0.000,0.0210,3.232
823,12,32,0.256,0.000,0.0209,3.384
823,13,33,0.573,0.000,0.0215,3.232
823,14,34,0.282,0.000,0.0209,3.384
823,15,35,1.001,0.000,0.0213,3.232
824,0,21,0.484,0.000,0.3237,26.396
824,1,22,0.356,241.181,0.0140,2.602
824,2,23,0.577,0.000,0.0135,23.900
824,3,24,0.319,207.107,0.0135,3.324
824,4,25,0.468,158.919,0.0128,20.206
824,5,26,0.843,99.900,0.0128,15.358
824,6,27,0.345,34.075,0.0122,9.608
824,7,28,0.273,0.000,0.0117,3.239
824,8,29,0.281,0.000,0.0114,3.171
824,9,30,0.209,0.000,0.0529,3.295
824,10,31,0.529,0.000,0.0210,3.232
824,11,32,0.329,0.000,0.0209,3.384
824,12,33,0.139,0.000,0.0215,3.232
824,13,34,0.327,0.000,0.0209,3.384
824,14,35,0.121,0.000,0.0213,3.232
824,15,36,0.237,0.000,0.0208,3.384
825,0,22,0.426,241.181,0.0140,2.602
825,1,23,0.201,0.000,0.0135,23.900
825,2,24,0.144,207.107,0.0135,3.324
825,3,25,0.109,158.919,0.0128,20.206
825,4,26,0.450,99.900,0.0128,15.358
825,5,27,0.288,34.075,0.0122,9.608
825,6,28,0.275,0.000,0.0117,3.239
825,7,29,0.296,0.000,0.0114,3.171
825,8,30,0.200,0.000,0.0529,3.295
825,9,31,0.154,0.000,0.0210,3.232
825,10,32,0.033,0.000,0.0209,3.384
825,11,33,0.055,0.000,0.0215,3.232
825,12,34,0.022,0.000,0.0209,3.384
825,13,35,0.133,0.000,0.0213,3.232
825,14,36,0.592,0.000,0.0208,3.384
825,15,37,0.521,0.000,0.0214,3.232
826,0,23,0.187,0.000,0.0135,23.900
826,1,24,0.094,207.107,0.0135,3.324
826,2,25,0.604,158.919,0.0128,20.206
826,3,26,0.134,99.900,0.0128,15.358
826,4,27,0.736,34.075,0.0122,9.608
826,5,28,0.193,0.000,0.0117,3.239
826,6,29,0.170,0.000,0.0114,3.171
826,7,30,0.266,0.000,0.0529,3.295
826,8,31,0.260,0.000,0.0210,3.232
826,9,32,0.039,0.000,0.0209,3.384
826,10,33,1.244,0.000,0.0215,3.232
826,11,34,0.333,0.000,0.0209,3.384
826,12,35,0.343,0.000,0.0213,3.232
826,13,36,0.476,0.000,0.0208,3.384
826,14,37,0.416,0.000,0.0214,3.232
826,15,38,5.413,0.000,0.0214,3.383
827,0,24,0.180,207.107,0.0135,3.324
827,1,25,0.475,158.919,0.0128,20.206
827,2,26,0.671,99.900,0.0128,15.358
827,3,27,0.989,34.075,0.0122,9.608
827,4,28,0.329,0.000,0.0117,3.239
827,5,29,0.631,0.000,0.0114,3.171
827,6,30,0.244,0.000,0.0529,3.295
827,7,31,1.211,0.000,0.0210,3.232
827,8,32,0.073,0.000,0.0209,3.384
827,9,33,0.165,0.000,0.0215,3.232
827,10,34,0.082,0.000,0.0209,3.384
827,11,35,0.230,0.000,0.0213,3.232
827,12,36,0.339,0.000,0.0208,3.384
827,13,37,0.442,0.000,0.0214,3.232
827,14,38,1.135,0.000,0.0214,3.383
827,15,39,0.412,1000.000,0.0209,3.232
828,0,25,0.802,158.919,0.0128,20.206
828,1,26,0.463,99.900,0.0128,15.358
828,2,27,0.304,34.075,0.0122,9.608
828,3,28,0.207,0.000,0.0117,3.239
828,4,29,0.103,0.000,0.0114,3.171
828,5,30,0.738,0.000,0.0529,3.295
828,6,31,0.191,0.000,0.0210,3.232
828,7,32,0.354,0.000,0.0209,3.384
828,8,33,0.152,0.000,0.0215,3.232
828,9,34,0.540,0.000,0.0209,3.384
828,10,35,0.506,0.000,0.0213,3.232
828,11,36,0.386,0.000,0.0208,3.384
828,12,37,0.160,0.000,0.0214,3.232
828,13,38,0.568,0.000,0.0214,3.383
828,14,39,0.501,1000.000,0.0209,3.232
828,15,40,0.774,1035.570,0.0209,3.803
829,0,26,0.221,99.900,0.0128,15.358
829,1,27,0.486,34.075,0.0122,9.608
829,2,28,0.086,0.000,0.0117,3.239
829,3,29,0.175,0.000,0.0114,3.171
829,4,30,0.362,0.000,0.0529,3.295
829,5,31,0.041,0.000,0.0210,3.232
829,6,32,0.379,0.000,0.0209,3.384
829,7,33,0.721,0.000,0.0215,3.232
829,8,34,0.479,0.000,0.0209,3.384
829,9,35,0.253,0.000,0.0213,3.232
829,10,36,0.405,0.000,0.0208,3.384
829,11,37,0.356,0.000,0.0214,3.232
829,12,38,0.155,0.000,0.0214,3.383
829,13,39,1.069,1000.000,0.0209,3.232
829,14,40,0.547,1035.570,0.0209,3.803
829,15,41,34.703,0.000,2.0016,102.740
830,0,27,1.401,34.075,0.0122,9.608
830,1,28,0.156,0.000,0.0117,3.239
830,2,29,0.188,0.000,0.0114,3.171
830,3,30,0.036,0.000,0.0529,3.295
830,4,31,0.457,0.000,0.0210,3.232
830,5,32,0.202,0.000,0.0209,3.384
830,6,33,0.703,0.000,0.0215,3.232
830,7,34,0.010,0.000,0.0209,3.384
830,8,35,0.372,0.000,0.0213,3.232
830,9,36,0.848,0.000,0.0208,3.384
830,10,37,0.783,0.000,0.0214,3.232
830,11,38,0.544,0.000,0.0214,3.383
830,12,39,0.146,1000.000,0.0209,3.232
830,13,40,0.743,1035.570,0.0209,3.803
830,14,41,103.644,0.000,2.0016,102.740
830,15,42,0.777,0.000,4.4638,21.003
831,0,28,1.465,0.000,0.0117,3.239
831,1,29,0.255,0.000,0.0114,3.171
831,2,30,0.449,0.000,0.0529,3.295
831,3,31,0.214,0.000,0.0210,3.232
831,4,32,0.035,0.000,0.0209,3.384
831,5,33,0.250,0.000,0.0215,3.232
831,6,34,0.016,0.000,0.0209,3.384
831,7,35,0.219,0.000,0.0213,3.232
831,8,36,0.126,0.000,0.0208,3.384
831,9,37,1.388,0.000,0.0214,3.232
831,10,38,0.204,0.000,0.0214,3.383
831,11,39,0.217,1000.000,0.0209,3.232
831,12,40,0.531,1035.570,0.0209,3.803
831,13,41,58.259,0.000,2.0016,102.740
831,14,42,0.745,0.000,4.4638,21.003
831,15,43,0.987,0.000,3.0387,0.620
832,0,29,0.116,0.000,0.0114,3.171
832,1,30,0.134,0.000,0.0529,3.295
832,2,31,0.454,0.000,0.0210,3.232
832,3,32,0.700,0.000,0.0209,3.384
832,4,33,0.340,0.000,0.0215,3.232
832,5,34,0.385,0.000,0.0209,3.384
832,6,35,0.126,0.000,0.0213,3.232
832,7,36,0.532,0.000,0.0208,3.384
832,8,37,0.488,0.000,0.0214,3.232
832,9,38,0.176,0.000,0.0214,3.383
832,10,39,0.366,1000.000,0.0209,3.232
832,11,40,1.082,1035.570,0.0209,3.803
832,12,41,76.365,0.000,2.0016,102.740
832,13,42,0.708,0.000,4.4638,21.003
832,14,43,0.521,0.000,3.0387,0.620
832,15,44,0.587,0.000,0.0244,1.227
833,0,30,0.431,0.000,0.0529,3.295
833,1,31,0.452,0.000,0.0210,3.232
833,2,32,0.541,0.000,0.0209,3.384
833,3,33,0.323,0.000,0.0215,3.232
833,4,34,0.967,0.000,0.0209,3.384
833,5,35,0.640,0.000,0.0213,3.232
833,6,36,0.447,0.000,0.0208,3.384
833,7,37,0.189,0.000,0.0214,3.232
833,8,38,0.805,0.000,0.0214,3.383
833,9,39,2.379,1000.000,0.0209,3.232
833,10,40,0.829,1035.570,0.0209,3.803
833,11,41,88.048,0.000,2.0016,102.740
833,12,42,0.899,0.000,4.4638,21.003
833,13,43,0.400,0.000,3.0387,0.620
833,14,44,0.911,0.000,0.0244,1.227
833,15,45,1.056,0.000,0.0248,0.620
834,0,31,3.679,0.000,0.0210,3.232
834,1,32,0.035,0.000,0.0209,3.384
834,2,33,0.012,0.000,0.0215,3.232
834,3,34,0.153,0.000,0.0209,3.384
834,4,35,0.481,0.000,0.0213,3.232
834,5,36,0.155,0.000,0.0208,3.384
834,6,37,0.712,0.000,0.0214,3.232
834,7,38,0.147,0.000,0.0214,3.383
834,8,39,0.333,1000.000,0.0209,3.232
834,9,40,0.731,1035.570,0.0209,3.803
834,10,41,13.719,0.000,2.0016,102.740
834,11,42,0.699,0.000,4.4638,21.003
834,12,43,0.639,0.000,3.0387,0.620
834,13,44,0.389,0.000,0.0244,1.227
834,14,45,0.973,0.000,0.0248,0.620
834,15,46,0.360,0.000,0.0247,1.226
835,0,32,0.307,0.000,0.0209,3.384
835,1,33,0.124,0.000,0.0215,3.232
835,2,34,0.285,0.000,0.0209,3.384
835,3,35,0.255,0.000,0.0213,3.232
835,4,36,0.162,0.000,0.0208,3.384
835,5,37,0.448,0.000,0.0214,3.232
835,6,38,0.357,0.000,0.0214,3.383
835,7,39,0.190,1000.000,0.0209,3.232
835,8,40,0.498,1035.570,0.0209,3.803
835,9,41,19.925,0.000,2.0016,102.740
835,10,42,0.641,0.000,4.4638,21.003
835,11,43,0.321,0.000,3.0387,0.620
835,12,44,0.729,0.000,0.0244,1.227
835,13,45,0.709,0.000,0.0248,0.620
835,14,46,0.336,0.000,0.0247,1.226
835,15,47,0.171,0.000,0.0248,0.619
836,0,33,0.517,0.000,0.0215,3.232
836,1,34,1.609,0.000,0.0209,3.384
836,2,35,0.067,0.000,0.0213,3.232
836,3,36,0.947,0.000,0.0208,3.384
836,4,37,0.114,0.000,0.0214,3.232
836,5,38,1.677,0.000,0.0214,3.383
836,6,39,3.546,1000.000,0.0209,3.232
836,7,40,0.977,1035.570,0.0209,3.803
836,8,41,3.848,0.000,2.0016,102.740
836,9,42,0.700,0.000,4.4638,21.003
836,10,43,1.481,0.000,3.0387,0.620
836,11,44,1.222,0.000,0.0244,1.227
836,12,45,1.521,0.000,0.0248,0.620
836,13,46,1.464,0.000,0.0247,1.226
836,14,47,1.241,0.000,0.0248,0.619
836,15,48,1.408,0.000,0.0245,1.225
837,0,34,1.211,0.000,0.0209,3.384
837,1,35,0.894,0.000,0.0213,3.232
837,2,36,2.021,0.000,0.0208,3.384
837,3,37,1.537,0.000,0.0214,3.232
837,4,38,1.427,0.000,0.0214,3.383
837,5,39,2.027,1000.000,0.0209,3.232
837,6,40,1.242,1035.570,0.0209,3.803
837,7,41,6.686,0.000,2.0016,102.740
837,8,42,2.174,0.000,4.4638,21.003
837,9,43,1.560,0.000,3.0387,0.620
837,10,44,0.904,0.000,0.0244,1.227
837,11,45,1.260,0.000,0.0248,0.620
837,12,46,1.165,0.000,0.0247,1.226
837,13,47,0.336,0.000,0.0248,0.619
837,14,48,1.200,0.000,0.0245,1.225
837,15,49,0.072,0.000,0.0247,0.619
838,0,35,0.239,0.000,0.0213,3.232
838,1,36,0.436,0.000,0.0208,3.384
838,2,37,0.248,0.000,0.0214,3.232
