sample_idx,t,abs_frame,pos_err_mm,ee_speed_mm_s,joint_vel_norm,control_lag_mm
1209,2,49,0.683,0.000,0.0777,1.194
1209,3,50,1.189,0.000,0.0785,1.194
1209,4,51,9.287,258.820,0.0777,1.194
1209,5,52,0.597,0.000,0.0768,25.780
1209,6,53,7.545,241.181,0.0756,4.705
1209,7,54,0.602,0.000,0.0800,23.203
1209,8,55,7.353,207.107,0.0809,4.988
1209,9,56,0.685,0.000,0.0859,19.501
1209,10,57,4.614,158.918,0.0855,4.073
1209,11,58,3.328,99.901,0.0903,14.815
1209,12,59,1.244,34.074,0.0905,9.335
1209,13,60,0.497,0.000,0.0940,3.700
1209,14,61,0.480,0.000,0.2736,1.895
1209,15,62,0.157,0.000,0.3660,1.901
1210,0,48,0.714,0.000,0.0777,1.193
1210,1,49,0.716,0.000,0.0777,1.194
1210,2,50,1.059,0.000,0.0785,1.194
1210,3,51,5.075,258.820,0.0777,1.194
1210,4,52,4.034,0.000,0.0768,25.780
1210,5,53,3.862,241.181,0.0756,4.705
1210,6,54,1.791,0.000,0.0800,23.203
1210,7,55,5.793,207.107,0.0809,4.988
1210,8,56,3.296,0.000,0.0859,19.501
1210,9,57,3.971,158.918,0.0855,4.073
1210,10,58,3.021,99.901,0.0903,14.815
1210,11,59,2.202,34.074,0.0905,9.335
1210,12,60,1.043,0.000,0.0940,3.700
1210,13,61,0.406,0.000,0.2736,1.895
1210,14,62,0.403,0.000,0.3660,1.901
1210,15,63,0.566,0.000,0.3870,1.903
1211,0,49,0.785,0.000,0.0777,1.194
1211,1,50,2.721,0.000,0.0785,1.194
1211,2,51,17.970,258.820,0.0777,1.194
1211,3,52,3.570,0.000,0.0768,25.780
1211,4,53,14.790,241.181,0.0756,4.705
1211,5,54,3.628,0.000,0.0800,23.203
1211,6,55,13.272,207.107,0.0809,4.988
1211,7,56,2.454,0.000,0.0859,19.501
1211,8,57,9.367,158.918,0.0855,4.073
1211,9,58,4.821,99.901,0.0903,14.815
1211,10,59,2.327,34.074,0.0905,9.335
1211,11,60,0.650,0.000,0.0940,3.700
1211,12,61,0.786,0.000,0.2736,1.895
1211,13,62,0.386,0.000,0.3660,1.901
1211,14,63,0.759,0.000,0.3870,1.903
1211,15,64,0.408,0.000,0.3904,1.905
1212,0,50,2.160,0.000,0.0785,1.194
1212,1,51,21.239,258.820,0.0777,1.194
1212,2,52,2.204,0.000,0.0768,25.780
1212,3,53,19.231,241.181,0.0756,4.705
1212,4,54,4.060,0.000,0.0800,23.203
1212,5,55,15.822,207.107,0.0809,4.988
1212,6,56,3.435,0.000,0.0859,19.501
1212,7,57,12.110,158.918,0.0855,4.073
1212,8,58,7.201,99.901,0.0903,14.815
1212,9,59,3.719,34.074,0.0905,9.335
1212,10,60,1.329,0.000,0.0940,3.700
1212,11,61,0.234,0.000,0.2736,1.895
1212,12,62,1.008,0.000,0.3660,1.901
1212,13,63,0.969,0.000,0.3870,1.903
1212,14,64,0.557,0.000,0.3904,1.905
1212,15,65,0.609,0.000,0.3790,1.905
1213,0,51,5.012,258.820,0.0777,1.194
1213,1,52,1.579,0.000,0.0768,25.780
1213,2,53,5.763,241.181,0.0756,4.705
1213,3,54,1.038,0.000,0.0800,23.203
1213,4,55,3.366,207.107,0.0809,4.988
1213,5,56,0.948,0.000,0.0859,19.501
1213,6,57,2.399,158.918,0.0855,4.073
1213,7,58,3.194,99.901,0.0903,14.815
1213,8,59,0.350,34.074,0.0905,9.335
1213,9,60,0.364,0.000,0.0940,3.700
1213,10,61,0.781,0.000,0.2736,1.895
1213,11,62,0.768,0.000,0.3660,1.901
1213,12,63,1.101,0.000,0.3870,1.903
1213,13,64,0.105,0.000,0.3904,1.905
1213,14,65,0.563,0.000,0.3790,1.905
1213,15,66,0.493,0.000,0.3809,1.904
1214,0,52,2.676,0.000,0.0768,25.780
1214,1,53,2.726,241.181,0.0756,4.705
1214,2,54,1.400,0.000,0.0800,23.203
1214,3,55,2.771,207.107,0.0809,4.988
1214,4,56,2.291,0.000,0.0859,19.501
1214,5,57,2.570,158.918,0.0855,4.073
1214,6,58,2.203,99.901,0.0903,14.815
1214,7,59,1.585,34.074,0.0905,9.335
1214,8,60,0.690,0.000,0.0940,3.700
1214,9,61,0.562,0.000,0.2736,1.895
1214,10,62,0.649,0.000,0.3660,1.901
1214,11,63,0.499,0.000,0.3870,1.903
1214,12,64,0.299,0.000,0.3904,1.905
1214,13,65,0.622,0.000,0.3790,1.905
1214,14,66,0.187,0.000,0.3809,1.904
1214,15,67,0.218,0.000,0.4053,1.902
1215,0,53,2.636,241.181,0.0756,4.705
1215,1,54,9.225,0.000,0.0800,23.203
1215,2,55,1.758,207.107,0.0809,4.988
1215,3,56,7.897,0.000,0.0859,19.501
1215,4,57,1.223,158.918,0.0855,4.073
1215,5,58,5.765,99.901,0.0903,14.815
1215,6,59,4.141,34.074,0.0905,9.335
1215,7,60,0.363,0.000,0.0940,3.700
1215,8,61,0.544,0.000,0.2736,1.895
1215,9,62,0.721,0.000,0.3660,1.901
1215,10,63,0.389,0.000,0.3870,1.903
1215,11,64,0.730,0.000,0.3904,1.905
1215,12,65,0.154,0.000,0.3790,1.905
1215,13,66,0.322,0.000,0.3809,1.904
1215,14,67,0.426,0.000,0.4053,1.902
1215,15,68,0.414,0.000,0.4096,1.901
1216,0,54,1.336,0.000,0.0800,23.203
1216,1,55,1.842,207.107,0.0809,4.988
1216,2,56,1.573,0.000,0.0859,19.501
1216,3,57,1.984,158.918,0.0855,4.073
1216,4,58,1.591,99.901,0.0903,14.815
1216,5,59,1.427,34.074,0.0905,9.335
1216,6,60,0.703,0.000,0.0940,3.700
1216,7,61,0.403,0.000,0.2736,1.895
1216,8,62,0.291,0.000,0.3660,1.901
1216,9,63,0.484,0.000,0.3870,1.903
1216,10,64,0.199,0.000,0.3904,1.905
1216,11,65,0.715,0.000,0.3790,1.905
1216,12,66,0.259,0.000,0.3809,1.904
1216,13,67,0.444,0.000,0.4053,1.902
1216,14,68,0.519,0.000,0.4096,1.901
1216,15,69,0.364,0.000,0.4138,1.903
1217,0,55,0.422,207.107,0.0809,4.988
1217,1,56,0.611,0.000,0.0859,19.501
1217,2,57,0.900,158.918,0.0855,4.073
1217,3,58,0.325,99.901,0.0903,14.815
1217,4,59,0.303,34.074,0.0905,9.335
1217,5,60,0.367,0.000,0.0940,3.700
1217,6,61,0.387,0.000,0.2736,1.895
1217,7,62,0.888,0.000,0.3660,1.901
1217,8,63,0.526,0.000,0.3870,1.903
1217,9,64,0.640,0.000,0.3904,1.905
1217,10,65,0.664,0.000,0.3790,1.905
1217,11,66,2.353,0.000,0.3809,1.904
1217,12,67,0.689,0.000,0.4053,1.902
1217,13,68,0.574,0.000,0.4096,1.901
1217,14,69,3.526,0.000,0.4138,1.903
1217,15,70,0.422,0.000,0.3919,1.902
1218,0,56,0.453,0.000,0.0859,19.501
1218,1,57,2.710,158.918,0.0855,4.073
1218,2,58,2.147,99.901,0.0903,14.815
1218,3,59,1.632,34.074,0.0905,9.335
1218,4,60,0.450,0.000,0.0940,3.700
1218,5,61,0.392,0.000,0.2736,1.895
1218,6,62,0.347,0.000,0.3660,1.901
1218,7,63,0.293,0.000,0.3870,1.903
1218,8,64,0.457,0.000,0.3904,1.905
1218,9,65,0.613,0.000,0.3790,1.905
1218,10,66,0.316,0.000,0.3809,1.904
1218,11,67,0.434,0.000,0.4053,1.902
1218,12,68,0.242,0.000,0.4096,1.901
1218,13,69,0.614,0.000,0.4138,1.903
1218,14,70,0.516,0.000,0.3919,1.902
1218,15,71,0.529,0.000,0.4156,1.894
1219,0,57,1.052,158.918,0.0855,4.073
1219,1,58,1.820,99.901,0.0903,14.815
1219,2,59,1.771,34.074,0.0905,9.335
1219,3,60,1.144,0.000,0.0940,3.700
1219,4,61,0.448,0.000,0.2736,1.895
1219,5,62,0.599,0.000,0.3660,1.901
1219,6,63,0.427,0.000,0.3870,1.903
1219,7,64,0.224,0.000,0.3904,1.905
1219,8,65,0.799,0.000,0.3790,1.905
1219,9,66,0.217,0.000,0.3809,1.904
1219,10,67,0.622,0.000,0.4053,1.902
1219,11,68,0.272,0.000,0.4096,1.901
1219,12,69,0.379,0.000,0.4138,1.903
1219,13,70,0.273,0.000,0.3919,1.902
1219,14,71,0.503,0.000,0.4156,1.894
1219,15,72,2.304,0.000,0.4317,1.899
1220,0,58,0.385,99.901,0.0903,14.815
1220,1,59,2.361,34.074,0.0905,9.335
1220,2,60,0.509,0.000,0.0940,3.700
1220,3,61,1.139,0.000,0.2736,1.895
1220,4,62,0.154,0.000,0.3660,1.901
1220,5,63,0.373,0.000,0.3870,1.903
1220,6,64,0.299,0.000,0.3904,1.905
1220,7,65,0.518,0.000,0.3790,1.905
1220,8,66,0.776,0.000,0.3809,1.904
1220,9,67,0.350,0.000,0.4053,1.902
1220,10,68,0.336,0.000,0.4096,1.901
1220,11,69,0.453,0.000,0.4138,1.903
1220,12,70,0.170,0.000,0.3919,1.902
1220,13,71,0.405,0.000,0.4156,1.894
1220,14,72,0.391,0.000,0.4317,1.899
1220,15,73,0.642,0.000,0.4283,1.900
1221,0,59,2.644,34.074,0.0905,9.335
1221,1,60,0.283,0.000,0.0940,3.700
1221,2,61,0.918,0.000,0.2736,1.895
1221,3,62,0.417,0.000,0.3660,1.901
1221,4,63,0.552,0.000,0.3870,1.903
1221,5,64,0.435,0.000,0.3904,1.905
1221,6,65,0.586,0.000,0.3790,1.905
1221,7,66,0.564,0.000,0.3809,1.904
1221,8,67,0.369,0.000,0.4053,1.902
1221,9,68,0.201,0.000,0.4096,1.901
1221,10,69,0.216,0.000,0.4138,1.903
1221,11,70,0.817,0.000,0.3919,1.902
1221,12,71,0.394,0.000,0.4156,1.894
1221,13,72,0.731,0.000,0.4317,1.899
1221,14,73,0.336,0.000,0.4283,1.900
1221,15,74,0.435,0.000,0.4176,1.894
1222,0,60,2.688,0.000,0.0940,3.700
1222,1,61,0.848,0.000,0.2736,1.895
1222,2,62,0.477,0.000,0.3660,1.901
1222,3,63,0.726,0.000,0.3870,1.903
1222,4,64,0.748,0.000,0.3904,1.905
1222,5,65,0.554,0.000,0.3790,1.905
1222,6,66,0.291,0.000,0.3809,1.904
1222,7,67,0.188,0.000,0.4053,1.902
1222,8,68,0.422,0.000,0.4096,1.901
1222,9,69,0.283,0.000,0.4138,1.903
1222,10,70,0.234,0.000,0.3919,1.902
1222,11,71,0.183,0.000,0.4156,1.894
1222,12,72,0.231,0.000,0.4317,1.899
1222,13,73,0.363,0.000,0.4283,1.900
1222,14,74,0.154,0.000,0.4176,1.894
1222,15,75,0.632,0.000,0.4432,1.900
1223,0,61,1.586,0.000,0.2736,1.895
1223,1,62,0.491,0.000,0.3660,1.901
1223,2,63,1.806,0.000,0.3870,1.903
1223,3,64,0.617,0.000,0.3904,1.905
1223,4,65,0.419,0.000,0.3790,1.905
1223,5,66,1.660,0.000,0.3809,1.904
1223,6,67,0.246,0.000,0.4053,1.902
1223,7,68,1.330,0.000,0.4096,1.901
1223,8,69,0.926,0.000,0.4138,1.903
1223,9,70,1.080,0.000,0.3919,1.902
1223,10,71,0.993,0.000,0.4156,1.894
1223,11,72,1.664,0.000,0.4317,1.899
1223,12,73,1.719,0.000,0.4283,1.900
1223,13,74,1.576,0.000,0.4176,1.894
1223,14,75,1.057,0.000,0.4432,1.900
1224,0,62,0.633,0.000,0.3660,1.901
1224,1,63,0.850,0.000,0.3870,1.903
1224,2,64,0.890,0.000,0.3904,1.905
1224,3,65,0.464,0.000,0.3790,1.905
1224,4,66,0.640,0.000,0.3809,1.904
1224,5,67,0.686,0.000,0.4053,1.902
1224,6,68,0.493,0.000,0.4096,1.901
1224,7,69,1.021,0.000,0.4138,1.903
1224,8,70,0.915,0.000,0.3919,1.902
1224,9,71,0.426,0.000,0.4156,1.894
1224,10,72,0.441,0.000,0.4317,1.899
1224,11,73,0.567,0.000,0.4283,1.900
1224,12,74,0.713,0.000,0.4176,1.894
1224,13,75,0.824,0.000,0.4432,1.900
1225,0,63,1.882,0.000,0.3870,1.903
1225,1,64,1.428,0.000,0.3904,1.905
1225,2,65,0.708,0.000,0.3790,1.905
1225,3,66,0.748,0.000,0.3809,1.904
1225,4,67,0.454,0.000,0.4053,1.902
1225,5,68,0.623,0.000,0.4096,1.901
1225,6,69,0.446,0.000,0.4138,1.903
1225,7,70,0.604,0.000,0.3919,1.902
1225,8,71,0.700,0.000,0.4156,1.894
1225,9,72,0.942,0.000,0.4317,1.899
1225,10,73,0.359,0.000,0.4283,1.900
1225,11,74,1.097,0.000,0.4176,1.894
1225,12,75,1.139,0.000,0.4432,1.900
1226,0,64,0.654,0.000,0.3904,1.905
1226,1,65,0.347,0.000,0.3790,1.905
1226,2,66,0.533,0.000,0.3809,1.904
1226,3,67,0.222,0.000,0.4053,1.902
1226,4,68,0.477,0.000,0.4096,1.901
1226,5,69,0.596,0.000,0.4138,1.903
1226,6,70,0.795,0.000,0.3919,1.902
1226,7,71,0.527,0.000,0.4156,1.894
1226,8,72,1.154,0.000,0.4317,1.899
1226,9,73,0.686,0.000,0.4283,1.900
1226,10,74,1.064,0.000,0.4176,1.894
1226,11,75,0.735,0.000,0.4432,1.900
1227,0,65,1.262,0.000,0.3790,1.905
1227,1,66,0.635,0.000,0.3809,1.904
1227,2,67,0.956,0.000,0.4053,1.902
1227,3,68,0.773,0.000,0.4096,1.901
1227,4,69,1.101,0.000,0.4138,1.903
1227,5,70,0.242,0.000,0.3919,1.902
1227,6,71,1.215,0.000,0.4156,1.894
1227,7,72,1.420,0.000,0.4317,1.899
1227,8,73,1.237,0.000,0.4283,1.900
1227,9,74,1.365,0.000,0.4176,1.894
1227,10,75,1.512,0.000,0.4432,1.900
1228,0,66,1.366,0.000,0.3809,1.904
1228,1,67,1.284,0.000,0.4053,1.902
1228,2,68,0.667,0.000,0.4096,1.901
1228,3,69,1.176,0.000,0.4138,1.903
1228,4,70,1.248,0.000,0.3919,1.902
1228,5,71,1.200,0.000,0.4156,1.894
1228,6,72,1.127,0.000,0.4317,1.899
1228,7,73,1.621,0.000,0.4283,1.900
1228,8,74,1.422,0.000,0.4176,1.894
1228,9,75,0.922,0.000,0.4432,1.900
1229,0,67,14.419,0.000,0.4053,1.902
1229,1,68,3.129,0.000,0.4096,1.901
1229,2,69,1.921,0.000,0.4138,1.903
1229,3,70,1.349,0.000,0.3919,1.902
1229,4,71,1.150,0.000,0.4156,1.894
1229,5,72,1.451,0.000,0.4317,1.899
1229,6,73,1.106,0.000,0.4283,1.900
1229,7,74,2.348,0.000,0.4176,1.894
1229,8,75,0.772,0.000,0.4432,1.900
1230,0,68,2.758,0.000,0.4096,1.901
1230,1,69,2.346,0.000,0.4138,1.903
1230,2,70,1.251,0.000,0.3919,1.902
1230,3,71,2.254,0.000,0.4156,1.894
1230,4,72,1.978,0.000,0.4317,1.899
1230,5,73,1.920,0.000,0.4283,1.900
1230,6,74,2.093,0.000,0.4176,1.894
1230,7,75,1.671,0.000,0.4432,1.900
1231,0,69,2.097,0.000,0.4138,1.903
1231,1,70,2.946,0.000,0.3919,1.902
1231,2,71,1.798,0.000,0.4156,1.894
1231,3,72,2.074,0.000,0.4317,1.899
1231,4,73,1.678,0.000,0.4283,1.900
1231,5,74,1.689,0.000,0.4176,1.894
1231,6,75,2.387,0.000,0.4432,1.900
1232,0,70,2.118,0.000,0.3919,1.902
1232,1,71,2.978,0.000,0.4156,1.894
1232,2,72,2.971,0.000,0.4317,1.899
1232,3,73,2.244,0.000,0.4283,1.900
1232,4,74,2.604,0.000,0.4176,1.894
1232,5,75,2.990,0.000,0.4432,1.900
1233,0,71,3.161,0.000,0.4156,1.894
1233,1,72,1.214,0.000,0.4317,1.899
1233,2,73,2.591,0.000,0.4283,1.900
1233,3,74,2.115,0.000,0.4176,1.894
1233,4,75,2.219,0.000,0.4432,1.900
1234,0,72,2.178,0.000,0.4317,1.899
1234,1,73,1.903,0.000,0.4283,1.900
1234,2,74,2.803,0.000,0.4176,1.894
1234,3,75,4.417,0.000,0.4432,1.900
1235,0,73,1.172,0.000,0.4283,1.900
1235,1,74,1.602,0.000,0.4176,1.894
1235,2,75,3.542,0.000,0.4432,1.900
1236,0,74,0.689,0.000,0.4176,1.894
1236,1,75,1.462,0.000,0.4432,1.900
1237,0,75,4.282,0.000,0.4432,1.900
1239,0,0,9.409,370.511,5.1010,37.051
1239,1,1,10.356,1103.166,3.8005,110.317
1239,2,2,1.911,2.469,0.3967,0.247
1239,3,3,1.010,0.002,0.0304,0.000
1239,4,4,0.825,0.001,0.0304,0.000
1239,5,5,1.640,0.002,0.0304,0.000
1239,6,6,2.575,0.003,0.0304,0.000
1239,7,7,2.217,0.001,0.0304,0.000
1239,8,8,1.935,0.002,0.0304,0.000
1239,9,9,2.004,0.003,0.0304,0.000
1239,10,10,1.251,0.001,0.0304,0.000
1239,11,11,3.537,3426.076,0.0304,0.000
1239,12,12,0.880,0.000,0.0304,342.608
1239,13,13,1.465,0.000,0.0304,162.446
1239,14,14,2.484,0.000,5.7688,19.511
1239,15,15,0.425,258.819,2.9758,0.119
1240,0,1,3.084,1103.166,3.8005,110.317
1240,1,2,0.621,2.469,0.3967,0.247
1240,2,3,1.277,0.002,0.0304,0.000
1240,3,4,0.299,0.001,0.0304,0.000
1240,4,5,0.962,0.002,0.0304,0.000
1240,5,6,0.772,0.003,0.0304,0.000
1240,6,7,1.406,0.001,0.0304,0.000
1240,7,8,1.088,0.002,0.0304,0.000
1240,8,9,0.719,0.003,0.0304,0.000
1240,9,10,0.382,0.001,0.0304,0.000
1240,10,11,1.347,3426.076,0.0304,0.000
1240,11,12,1.796,0.000,0.0304,342.608
1240,12,13,0.851,0.000,0.0304,162.446
1240,13,14,0.570,0.000,5.7688,19.511
1240,14,15,0.795,258.819,2.9758,0.119
1240,15,16,1.614,0.000,0.0154,25.740
1241,0,2,1.076,2.469,0.3967,0.247
1241,1,3,1.847,0.002,0.0304,0.000
1241,2,4,3.361,0.001,0.0304,0.000
1241,3,5,2.135,0.002,0.0304,0.000
1241,4,6,1.331,0.003,0.0304,0.000
1241,5,7,1.347,0.001,0.0304,0.000
1241,6,8,1.080,0.002,0.0304,0.000
1241,7,9,1.130,0.003,0.0304,0.000
1241,8,10,2.896,0.001,0.0304,0.000
1241,9,11,4.451,3426.076,0.0304,0.000
1241,10,12,3.380,0.000,0.0304,342.608
1241,11,13,2.294,0.000,0.0304,162.446
1241,12,14,1.712,0.000,5.7688,19.511
1241,13,15,0.340,258.819,2.9758,0.119
1241,14,16,1.896,0.000,0.0154,25.740
1241,15,17,0.599,241.182,0.0153,2.778
1242,0,3,2.307,0.002,0.0304,0.000
1242,1,4,4.643,0.001,0.0304,0.000
1242,2,5,3.913,0.002,0.0304,0.000
1242,3,6,1.612,0.003,0.0304,0.000
1242,4,7,2.471,0.001,0.0304,0.000
1242,5,8,3.955,0.002,0.0304,0.000
1242,6,9,0.711,0.003,0.0304,0.000
1242,7,10,3.560,0.001,0.0304,0.000
1242,8,11,2.853,3426.076,0.0304,0.000
1242,9,12,2.194,0.000,0.0304,342.608
1242,10,13,3.167,0.000,0.0304,162.446
1242,11,14,4.339,0.000,5.7688,19.511
1242,12,15,2.924,258.819,2.9758,0.119
1242,13,16,5.834,0.000,0.0154,25.740
1242,14,17,2.928,241.182,0.0153,2.778
1242,15,18,5.222,0.000,0.0147,23.342
1243,0,4,1.087,0.001,0.0304,0.000
1243,1,5,1.753,0.002,0.0304,0.000
1243,2,6,0.482,0.003,0.0304,0.000
1243,3,7,2.465,0.001,0.0304,0.000
1243,4,8,0.971,0.002,0.0304,0.000
1243,5,9,0.967,0.003,0.0304,0.000
1243,6,10,0.846,0.001,0.0304,0.000
1243,7,11,0.943,3426.076,0.0304,0.000
1243,8,12,3.350,0.000,0.0304,342.608
1243,9,13,2.532,0.000,0.0304,162.446
1243,10,14,1.323,0.000,5.7688,19.511
1243,11,15,0.514,258.819,2.9758,0.119
1243,12,16,0.991,0.000,0.0154,25.740
1243,13,17,1.191,241.182,0.0153,2.778
1243,14,18,7.670,0.000,0.0147,23.342
1243,15,19,1.433,207.106,0.0147,3.564
1244,0,5,0.455,0.002,0.0304,0.000
1244,1,6,0.795,0.003,0.0304,0.000
1244,2,7,0.199,0.001,0.0304,0.000
1244,3,8,0.680,0.002,0.0304,0.000
1244,4,9,0.937,0.003,0.0304,0.000
1244,5,10,0.344,0.001,0.0304,0.000
1244,6,11,3.321,3426.076,0.0304,0.000
1244,7,12,0.377,0.000,0.0304,342.608
1244,8,13,1.026,0.000,0.0304,162.446
1244,9,14,0.609,0.000,5.7688,19.511
1244,10,15,0.860,258.819,2.9758,0.119
1244,11,16,0.729,0.000,0.0154,25.740
1244,12,17,0.404,241.182,0.0153,2.778
1244,13,18,0.554,0.000,0.0147,23.342
1244,14,19,1.345,207.106,0.0147,3.564
1244,15,20,0.952,158.919,0.0140,19.785
1245,0,6,0.964,0.003,0.0304,0.000
1245,1,7,0.150,0.001,0.0304,0.000
1245,2,8,0.576,0.002,0.0304,0.000
1245,3,9,0.897,0.003,0.0304,0.000
1245,4,10,0.751,0.001,0.0304,0.000
1245,5,11,1.606,3426.076,0.0304,0.000
1245,6,12,0.765,0.000,0.0304,342.608
1245,7,13,0.572,0.000,0.0304,162.446
1245,8,14,0.184,0.000,5.7688,19.511
1245,9,15,0.724,258.819,2.9758,0.119
1245,10,16,0.277,0.000,0.0154,25.740
1245,11,17,0.344,241.182,0.0153,2.778
1245,12,18,0.119,0.000,0.0147,23.342
1245,13,19,0.491,207.106,0.0147,3.564
1245,14,20,0.768,158.919,0.0140,19.785
1245,15,21,0.168,99.900,0.0140,15.083
1246,0,7,0.488,0.001,0.0304,0.000
1246,1,8,0.712,0.002,0.0304,0.000
1246,2,9,0.588,0.003,0.0304,0.000
1246,3,10,1.465,0.001,0.0304,0.000
1246,4,11,0.400,3426.076,0.0304,0.000
1246,5,12,1.514,0.000,0.0304,342.608
1246,6,13,1.447,0.000,0.0304,162.446
1246,7,14,0.702,0.000,5.7688,19.511
1246,8,15,0.211,258.819,2.9758,0.119
1246,9,16,0.479,0.000,0.0154,25.740
1246,10,17,0.982,241.182,0.0153,2.778
1246,11,18,0.643,0.000,0.0147,23.342
1246,12,19,0.470,207.106,0.0147,3.564
1246,13,20,1.042,158.919,0.0140,19.785
1246,14,21,0.536,99.900,0.0140,15.083
1246,15,22,1.020,34.075,0.0132,9.468
1247,0,8,0.357,0.002,0.0304,0.000
1247,1,9,0.696,0.003,0.0304,0.000
1247,2,10,0.816,0.001,0.0304,0.000
1247,3,11,343.273,3426.076,0.0304,0.000
1247,4,12,0.911,0.000,0.0304,342.608
1247,5,13,0.522,0.000,0.0304,162.446
1247,6,14,0.368,0.000,5.7688,19.511
1247,7,15,25.277,258.819,2.9758,0.119
1247,8,16,0.232,0.000,0.0154,25.740
1247,9,17,23.768,241.182,0.0153,2.778
1247,10,18,0.221,0.000,0.0147,23.342
1247,11,19,20.303,207.106,0.0147,3.564
1247,12,20,16.158,158.919,0.0140,19.785
1247,13,21,9.759,99.900,0.0140,15.083
1247,14,22,3.458,34.075,0.0132,9.468
1247,15,23,0.533,0.000,0.0126,3.199
1248,0,9,2.646,0.003,0.0304,0.000
1248,1,10,2.454,0.001,0.0304,0.000
1248,2,11,342.321,3426.076,0.0304,0.000
1248,3,12,0.604,0.000,0.0304,342.608
1248,4,13,0.479,0.000,0.0304,162.446
1248,5,14,0.601,0.000,5.7688,19.511
1248,6,15,25.584,258.819,2.9758,0.119
1248,7,16,0.374,0.000,0.0154,25.740
1248,8,17,23.449,241.182,0.0153,2.778
1248,9,18,0.536,0.000,0.0147,23.342
1248,10,19,21.146,207.106,0.0147,3.564
1248,11,20,14.922,158.919,0.0140,19.785
1248,12,21,9.981,99.900,0.0140,15.083
1248,13,22,4.233,34.075,0.0132,9.468
1248,14,23,0.510,0.000,0.0126,3.199
1248,15,24,0.805,0.000,0.0122,3.446
1249,0,10,3.983,0.001,0.0304,0.000
1249,1,11,340.957,3426.076,0.0304,0.000
1249,2,12,1.998,0.000,0.0304,342.608
1249,3,13,1.011,0.000,0.0304,162.446
1249,4,14,2.107,0.000,5.7688,19.511
1249,5,15,26.522,258.819,2.9758,0.119
1249,6,16,2.010,0.000,0.0154,25.740
1249,7,17,24.127,241.182,0.0153,2.778
1249,8,18,0.716,0.000,0.0147,23.342
1249,9,19,21.869,207.106,0.0147,3.564
1249,10,20,16.371,158.919,0.0140,19.785
1249,11,21,10.488,99.900,0.0140,15.083
1249,12,22,2.443,34.075,0.0132,9.468
1249,13,23,1.274,0.000,0.0126,3.199
1249,14,24,1.747,0.000,0.0122,3.446
1249,15,25,2.617,0.000,0.1609,3.416
1250,0,11,342.803,3426.076,0.0304,0.000
1250,1,12,0.860,0.000,0.0304,342.608
1250,2,13,0.858,0.000,0.0304,162.446
1250,3,14,0.631,0.000,5.7688,19.511
1250,4,15,26.020,258.819,2.9758,0.119
1250,5,16,0.678,0.000,0.0154,25.740
1250,6,17,24.253,241.182,0.0153,2.778
1250,7,18,0.224,0.000,0.0147,23.342
1250,8,19,21.135,207.106,0.0147,3.564
1250,9,20,16.821,158.919,0.0140,19.785
1250,10,21,10.035,99.900,0.0140,15.083
1250,11,22,3.922,34.075,0.0132,9.468
1250,12,23,0.770,0.000,0.0126,3.199
1250,13,24,0.793,0.000,0.0122,3.446
1250,14,25,2.388,0.000,0.1609,3.416
1250,15,26,1.170,0.000,0.1603,3.417
1251,0,12,0.952,0.000,0.0304,342.608
1251,1,13,1.510,0.000,0.0304,162.446
1251,2,14,1.906,0.000,5.7688,19.511
1251,3,15,1.945,258.819,2.9758,0.119
1251,4,16,2.503,0.000,0.0154,25.740
1251,5,17,0.889,241.182,0.0153,2.778
1251,6,18,1.813,0.000,0.0147,23.342
1251,7,19,0.624,207.106,0.0147,3.564
1251,8,20,1.046,158.919,0.0140,19.785
1251,9,21,1.630,99.900,0.0140,15.083
1251,10,22,0.259,34.075,0.0132,9.468
1251,11,23,0.955,0.000,0.0126,3.199
1251,12,24,1.131,0.000,0.0122,3.446
1251,13,25,0.574,0.000,0.1609,3.416
1251,14,26,0.296,0.000,0.1603,3.417
1251,15,27,1.221,0.000,0.1609,3.417
1252,0,13,0.813,0.000,0.0304,162.446
1252,1,14,0.531,0.000,5.7688,19.511
1252,2,15,0.350,258.819,2.9758,0.119
1252,3,16,26.403,0.000,0.0154,25.740
1252,4,17,0.559,241.182,0.0153,2.778
1252,5,18,24.249,0.000,0.0147,23.342
1252,6,19,0.318,207.106,0.0147,3.564
1252,7,20,20.457,158.919,0.0140,19.785
1252,8,21,15.996,99.900,0.0140,15.083
1252,9,22,9.617,34.075,0.0132,9.468
1252,10,23,3.238,0.000,0.0126,3.199
1252,11,24,0.476,0.000,0.0122,3.446
1252,12,25,0.706,0.000,0.1609,3.416
1252,13,26,0.616,0.000,0.1603,3.417
1252,14,27,0.240,0.000,0.1609,3.417
1252,15,28,0.266,0.000,0.1609,3.417
1253,0,14,0.954,0.000,5.7688,19.511
1253,1,15,2.272,258.819,2.9758,0.119
1253,2,16,1.200,0.000,0.0154,25.740
1253,3,17,0.663,241.182,0.0153,2.778
1253,4,18,2.810,0.000,0.0147,23.342
1253,5,19,1.129,207.106,0.0147,3.564
1253,6,20,1.053,158.919,0.0140,19.785
1253,7,21,2.389,99.900,0.0140,15.083
1253,8,22,1.696,34.075,0.0132,9.468
1253,9,23,6.937,0.000,0.0126,3.199
1253,10,24,1.177,0.000,0.0122,3.446
1253,11,25,1.421,0.000,0.1609,3.416
1253,12,26,0.832,0.000,0.1603,3.417
1253,13,27,1.571,0.000,0.1609,3.417
